code,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
mug_s153,-0.39239076,0.12803546,0.26636744,0.9686948,-0.14744231,0.3637729,0.5891149,0.3488384,0.33429122,0.303384,0.63456285,-0.17420854,0.48742548,-0.047609814,0.5689593,0.25353438,0.20604677,-0.08627054,0.78285414,0.0645009,0.27668425,-0.22675323,0.21199554,0.70445853,0.6327917,-0.058682643,-0.14045574,0.58037496,-0.19278087,0.867858,0.602184,0.6958171,0.43777636,0.41132724,0.4109106,0.50089854,0.0033824667,-0.15542866,0.8573882,0.6691448,0.33929414,-0.20217533,0.34306005,0.71416086,0.18640164,0.21867257,0.8895286,-0.16531453,0.22959751,0.37072518,0.8611037,0.5783624,0.32782227,-0.11261581,0.41365173,0.90289205,0.60263354,0.8516073,0.089611694,1.1824831,0.60561115,0.16264933,0.7854236,0.29291052,0.25194168,1.0565844,0.010799279,1.0656645,-0.18976894,1.0974151,0.47489816,-0.3363474,-0.050428525,0.2761907,0.51502854,0.025837548,0.66492945,0.689509,0.17638116,0.46815208,1.0260543,0.18048519,0.45823708,-0.013286598,0.31455246,0.06380484,0.3737967,0.0150672365,0.28354552,0.4775481,0.5987136,-0.08175165,0.13746852,0.20449561,0.4658789,-0.017801285,0.556647,-0.5134566,0.380606,-0.18706633,0.30125916,0.31501725,0.026137572,0.094859876,-0.20916067,0.5380882,-0.10930313,0.20715825,0.0918355,0.34104663,0.34277382,0.21324226,0.102467924,0.30413848,0.1538434,0.26033777,0.6059336,0.4336514,0.2024754,0.016199175,0.41092062,0.31226754,0.46598452,0.037613284,0.03583586,1.0275041,0.7984146,0.6501478
mug_s154,1.0933466,0.07048467,0.10313706,-0.43625256,0.29692194,0.021523247,-0.083268076,0.11131261,-0.026755922,0.31795853,0.12347123,0.40628162,-0.014121849,0.30872774,-0.49762237,0.43598935,-0.101518035,0.1147245,0.45464975,0.32913277,0.6891866,0.003154694,-0.16428435,0.03534375,-0.17391959,0.30483687,0.20506318,-0.011559903,-0.17159218,-0.09874014,0.4218528,0.2518492,-0.22730087,-0.27837265,-0.58417696,-0.099505566,-0.27389163,0.6300785,-0.14367893,0.41520572,0.15673079,0.26657394,0.73104787,-0.023478769,0.439329,0.6218669,-0.19967896,-0.073559396,-0.193712,0.3036935,0.2560264,0.29317996,0.57647645,0.317097,0.35609177,0.416563,0.7138248,0.42034307,0.23016761,0.058089674,0.7721591,-0.3514271,0.05653098,-0.112293705,0.26871517,-0.21591578,0.11691761,-0.021988802,0.4668982,0.054070346,0.12174685,0.31262383,0.21970063,-0.07066567,1.2298789,0.39016074,0.15358666,-0.07551348,-0.15583746,-0.039839227,-0.019804198,-0.25061694,0.7949366,0.4370755,0.17800853,-0.07271702,0.49905354,0.23651432,0.27993846,0.34344104,-0.11346587,0.19313878,0.24546592,0.8738691,0.052296717,-0.2967398,0.37282386,0.6426696,0.1886745,0.23772898,0.39888597,0.46936166,0.6053894,0.053804874,0.06621193,0.10550156,-0.009390401,0.29857457,-0.082843885,0.56210965,0.08604014,0.62527925,0.20442702,0.27086973,0.22310543,0.75282025,-0.277019,0.061735608,-0.093189955,0.07213357,0.22203454,0.40002027,0.41754487,0.107003465,-0.17916483,0.09300263,0.38632596,0.8133288
mug_s155,0.45094836,-0.03793616,0.7732615,1.049443,0.34004468,-0.05039538,-0.20060259,1.1233425,-0.32274517,0.87972504,1.1408329,-0.17157196,-0.111843586,0.82721317,-0.25836205,0.5929115,-0.061978642,-0.3944158,1.1462169,0.011657266,0.8202143,0.20853493,0.58651257,0.86926514,1.368309,0.1202557,0.4714006,1.2783401,-0.075546205,1.5248928,0.7252604,0.9649897,-0.5025682,0.6080998,-0.23491597,-0.20590502,-0.8034514,-0.15330352,0.21598119,0.6282129,-1.2806213,-0.674381,0.097459346,0.23118576,0.79648,0.10850029,1.0404179,-0.5199933,0.045521144,-0.80011964,1.0056695,0.55807215,-0.5245436,-0.36241916,-0.087812185,0.21574187,-0.3899469,0.1941402,-0.0067719566,-0.22641931,0.31249434,0.020350318,0.7331037,-0.111511484,-0.38352686,1.0959333,0.661093,1.6091164,-0.09970282,0.99549,0.8553882,0.20039457,0.78008544,0.2408921,-0.40577686,1.0270333,-0.47228998,-0.33307692,-0.1637354,-0.020594675,0.30217963,0.89880884,1.6165842,-0.7457311,0.8052351,-0.081731774,0.6613947,-0.35811257,1.0617654,-0.10447987,0.949789,0.7194123,0.14824745,0.08070013,0.28368443,0.24516463,0.08637181,0.26039052,1.4677677,-0.37443346,1.1134818,0.20116824,0.5293608,0.6541379,0.4554677,-0.62008286,0.37227464,0.100282244,0.20998584,0.7049,0.19131583,0.062318545,0.23091011,0.59082836,0.19464777,-0.43756953,2.0748403,0.5091777,0.20987436,-0.76566863,0.3176579,0.6444539,0.8790388,0.7292659,-0.14941062,-0.12081216,0.32855278,1.246214
mug_s156,0.114065036,0.3212278,0.30248976,0.3392317,-0.15593562,-0.0031741583,-0.15146679,-0.05647489,0.18866517,0.38903886,0.25316352,0.4992538,0.29266757,0.4965647,0.13229018,0.2788417,0.04420313,0.4136458,0.22104952,0.3314676,-0.02422237,0.24803677,0.10278183,0.6132243,0.62877154,0.014050566,0.3951275,0.4147495,0.12733743,0.3902646,0.5366466,0.4142847,-0.011538501,0.63862026,-0.120886244,0.08990132,0.15746437,0.1725111,0.3020185,0.32625866,-0.43989503,0.67616254,-0.054755528,0.35117388,0.3477342,0.18650496,0.2579872,0.49815968,-0.06655422,-0.107644826,0.40102726,0.30234388,0.13566971,-0.052967317,0.14086208,-0.25844714,-0.10887876,-0.12783733,-0.021087792,0.24380457,0.014250189,0.10236308,0.30303955,0.105387315,0.1312842,0.16469719,0.5402675,0.28856495,0.33973965,0.44411656,0.5615176,-0.09639502,0.77441955,0.4679998,0.26187024,0.43100867,0.090620816,0.23758687,0.102067515,0.09299193,0.17476255,0.6826542,0.16091758,0.22670181,0.05616788,0.11116893,-0.20045407,0.13715507,0.42112032,0.09278547,0.13759129,0.728969,-0.016438305,0.02713111,-0.053186815,0.009722613,0.0041146427,0.27089095,0.3762433,0.34875312,-0.031159172,-0.041404933,0.4314011,0.30082664,0.3163551,0.17043796,0.10108563,0.36711556,0.08033708,0.10582805,0.5929977,0.012812423,0.113385916,0.43138212,0.26893967,0.08087965,0.21904412,-0.13904513,-0.046893757,0.29991668,0.46018225,0.25786468,0.41426986,0.41807157,0.19608417,0.051767863,0.1702534,0.40898624
mug_s157,0.05221948,0.5045494,0.6146073,0.054361492,-0.027015839,0.2812871,-0.091104336,-0.16056485,0.044456974,0.617928,0.10746607,1.176429,0.30747947,0.33609283,0.45288777,0.23954031,-0.10696603,0.37752676,-0.11009827,0.2904649,-0.13482669,0.40426904,-0.30126587,0.82894504,0.29410028,0.20339458,0.4703982,0.016773839,-0.0013434775,0.39105383,0.27397597,0.3750967,0.24264069,0.20132756,0.03490118,0.35804242,0.3790384,-0.005306665,0.2833066,0.19415781,-0.32028735,0.54685384,-0.09139392,0.6905879,0.1331165,0.19651964,0.20229939,0.5236083,0.26344618,0.21103151,0.090242065,0.1973663,-0.0461321,0.20676374,0.06919336,0.14619997,0.047018703,0.17139134,0.13714372,0.41314074,0.11568545,-0.036760822,0.08864515,0.4033017,0.10818899,0.21706612,0.53646076,0.355543,0.16220656,0.44501194,0.48439956,0.4606686,0.41714004,0.49379855,0.5422528,0.28167444,0.27526632,0.70379215,0.6478153,-0.0045203418,0.25135306,0.46648508,0.04684794,0.75489885,-0.13394031,0.3596957,-0.17972353,0.58106476,0.18444411,0.3792438,0.16000871,0.6227098,0.23107539,0.35159323,-0.024057377,-0.045651898,0.12806474,0.14807186,-0.10457058,0.4663072,-0.01556872,0.37343323,0.057239152,0.24329463,0.42420012,0.3747048,-0.1151492,0.65836877,-0.108031645,0.25007904,0.55331093,0.3927789,-0.0027859863,0.7116403,0.44294077,-0.14585547,-0.14250058,0.03307928,0.07855313,0.39741603,0.27073228,0.04971687,0.1685678,0.14687614,0.07546006,0.6050127,0.49940872,0.03122105
mug_s158,0.6998277,0.22500268,0.43371376,0.09397067,-0.14853518,0.1901164,-0.09950065,0.24074446,0.018580345,0.5947267,0.6204673,0.46123233,0.15828367,1.0545971,-0.29985118,0.61039007,0.4920537,0.74995255,0.6780934,0.41638136,0.68183106,0.44806445,0.09320929,0.6191349,-0.007862832,-0.17594373,0.6751643,0.32266483,0.46036145,0.9117834,0.76635104,0.6627833,-0.21822333,0.43335894,-0.7494575,0.22925533,-0.10201128,0.44727734,0.44284746,0.42956012,-0.76160395,-0.40024355,0.3557505,0.24692109,0.4524414,-0.09623083,0.43504292,0.28533638,-0.13305286,-0.07721625,0.68454814,0.3800566,0.07723889,0.32780638,0.044638716,-0.06518368,-0.05175022,-0.37980792,0.24327633,-0.425507,0.19611655,0.1375329,0.43258685,0.21969832,0.28168526,0.096361,0.96560514,0.42796257,0.3696564,0.4687562,0.18522045,0.3854105,0.7879484,-0.039368965,0.6678361,0.9495064,-0.49504477,-0.160034,-0.24957831,0.3452654,-0.32030645,0.49935976,1.6887589,0.63522977,0.43306214,0.14961743,0.09302546,0.15622307,0.44279593,0.17196862,0.49850047,1.1401119,0.06408305,0.6575723,0.40158862,-0.115253605,0.67560947,0.806195,0.52476823,0.0017356678,0.5760889,0.45771527,0.84638715,0.47750333,0.684383,0.4734708,0.39511433,0.00026478432,0.30631608,0.48426044,0.26095846,0.40249002,0.8056158,0.37520587,0.4669841,0.18420348,0.5276674,-0.099012166,-0.19720465,-0.32882565,-0.02384007,0.39865354,0.70245665,0.8988801,0.44544458,0.22573069,-0.055025574,1.0052961
mug_s159,-0.65424424,0.2754414,-1.0144371,0.6733124,0.111341774,-0.081392765,0.67827,0.674768,-0.22783479,0.277889,0.20412952,0.4938347,0.2668237,-0.34910575,2.1379201,-0.60929394,-0.088280976,-0.096855626,0.5188086,-0.5104729,-0.28373733,0.19077346,0.04947333,1.3811209,0.48661393,-0.5552823,-0.33383226,0.8260512,0.34279218,0.5200007,0.48421562,0.34102458,-0.5638111,1.0915679,0.6000683,0.07111802,0.744672,0.20317563,0.9558376,0.16908279,-0.032278232,0.71574754,0.51291436,0.20911628,-0.5042331,-0.2581002,-0.27038953,-0.22340032,0.22020248,0.3019216,0.32135954,1.429738,0.13076799,0.14942114,0.6817033,0.55528384,0.036706615,0.9719291,-0.7027452,1.2257451,0.5370683,-0.21672867,-0.115382574,0.023584055,0.062209327,0.83768314,0.348925,0.2544764,0.075060815,0.30395237,0.3623523,-0.17391136,0.6996612,1.0503169,-0.50394255,0.8960134,0.85756093,0.620239,0.23104839,0.15399781,1.0701761,0.710696,0.1329106,-0.46350116,0.6515305,1.3275812,-1.0439284,-0.4245381,0.80622476,-0.010018563,-0.10399294,0.61685914,0.517881,0.09240005,0.9848877,0.35107875,-0.38560453,0.37769744,-0.27306688,0.6958242,-0.56298155,-0.10161857,-0.4376118,-0.47511408,0.6161092,0.05267932,0.36093974,0.736573,0.7325548,0.2640525,0.7530996,-0.19912142,0.40210244,0.6154152,1.0362006,0.11549998,0.016560618,0.57384753,0.95742106,0.09779484,0.14766784,0.71619546,1.0419818,0.5529458,0.41798332,0.52688175,0.77577513,-0.58278334
mug_s160,0.72965807,-0.2870185,0.17262918,0.38796884,-0.020761792,0.10281261,-0.34716803,0.559859,0.4897077,-0.039293893,0.3034101,-0.0783276,-0.19721529,0.45031554,-0.4159791,-0.265962,0.25009942,0.63422704,-0.087181404,0.06010198,1.1735544,0.48077384,-0.07287591,0.26287872,-0.21431905,0.038345173,0.74464315,0.3635875,0.14359389,0.4392365,0.56729794,0.5365207,0.010940334,0.21682641,-0.6977254,0.32828447,0.07550284,0.3265774,0.057183076,0.15897252,-0.12852328,0.8099756,0.06269935,0.13684005,-0.06556601,-0.048339114,0.19062895,0.5839589,-0.2970925,0.5245423,0.21684909,0.46533787,0.41227835,0.28342855,0.15248212,0.019277878,0.34642315,-0.6196589,0.083963454,-0.3912509,0.31186885,0.23215511,0.1873003,-0.18172556,0.2908091,-0.22341494,0.24604148,-0.16343607,0.3764811,0.6289593,0.2733758,-0.043488607,0.6016402,0.28449348,0.68888885,0.92097807,0.05058414,-0.16211466,-0.24562794,0.07537809,-0.066100344,0.5729412,0.5599153,0.0025025196,0.7099421,0.069339804,0.008160397,0.5568241,-0.14057016,-0.35920677,0.3620164,0.16650367,0.12240575,0.46492472,0.27824077,0.18875751,0.54168,0.777604,0.159498,0.577316,0.07335938,0.067638546,0.5569048,0.46912697,0.6272979,0.48378146,0.38750926,0.12486056,-0.066954605,0.44725436,0.75376225,0.93740577,0.440121,0.1726668,0.27881277,0.15706125,0.50527424,0.09913187,-0.041008618,-0.08177903,0.12098208,0.67469996,0.7165412,-0.015705654,0.08544445,-0.13925403,0.14715324,0.6596442
mug_s161,-0.21659765,0.22224975,0.38116467,0.21983951,0.123601794,0.2839404,0.084115066,-0.062614724,0.2200782,-0.2255665,0.38414142,0.35955417,0.33105147,0.5632364,-0.31031644,0.43030047,0.35110018,0.060806006,0.22906493,0.40331835,0.23352464,0.030945316,0.13897976,0.44674787,0.28229386,0.18084769,0.4487714,0.32870921,0.0809169,0.5832999,0.14950785,0.5677535,0.3160627,-0.16479427,0.43852723,0.9257053,0.083984576,0.28291795,0.5884935,0.2541619,0.22357823,0.080120936,0.38601863,-0.031685375,-0.29999718,0.34617785,0.18580052,-0.1564754,0.40061438,0.17691296,-0.20839861,0.086848065,0.67983836,0.39984986,0.08688269,0.61374354,0.5392617,0.61807626,0.14637892,0.4268275,0.34918427,0.37367806,0.38622555,0.15168183,0.41656044,0.25050497,0.093036845,0.42031315,-0.08335115,0.46824083,-0.03922806,0.23978546,-0.10848731,-0.016422303,0.7592266,-0.3435043,0.15794903,-0.14231895,0.07826801,0.011406186,0.6399878,0.6586365,0.60397065,0.42116594,0.29688057,-0.11506562,0.25217444,0.2522123,0.5145417,0.8908215,0.9078592,0.15052924,-0.19404264,0.7628407,0.5119166,-0.2259269,0.1588811,-0.23974943,0.5015229,0.20683469,0.52626294,0.42192024,-0.013664059,0.53249055,-0.02169296,0.15242767,0.24177814,0.370755,0.08776903,0.2689891,-0.119827434,0.15894118,-0.16308215,0.8146648,0.5563508,0.07680965,0.41245472,0.002332367,-0.10389355,0.012417901,0.49114072,0.14499125,0.045245413,0.004978765,0.060541473,0.5602745,0.33505654,0.8061578
mug_s162,0.7716981,0.17438272,0.24926944,0.27612603,0.12219487,0.12983455,0.0011604168,0.44951883,0.057221137,0.18020734,0.16002601,0.13940509,0.27989653,0.11783641,-0.20392874,0.3282579,0.100768976,-0.10229599,0.44172412,0.33331168,0.8472274,0.070080034,0.00043899566,0.07019495,0.45130008,0.33423746,0.18097515,0.041730322,-0.2631449,0.029261757,0.21995583,0.4151342,-0.01851647,-0.08701541,-0.063213706,-0.19690825,-0.15272675,0.54185057,-0.037477843,0.22300011,-0.2801847,0.2358655,0.5814969,-0.21134149,0.9370759,0.722901,0.1296444,0.09334233,-0.19114086,-0.27360547,0.36603445,-0.038653422,0.34553453,0.39380884,0.3329006,0.20812938,0.114804834,0.4523155,0.12515949,-0.3551852,0.8735931,-0.037321813,0.12563601,0.023283541,0.42003024,-0.005216405,-0.21066122,0.6768989,0.17143938,0.120117426,0.3009721,0.13742751,0.3048175,0.1169309,0.08296549,0.2123403,0.5453297,-0.38329113,0.13473675,0.2366214,-0.009138949,-0.06477219,0.66701955,-0.2693066,0.22202268,0.19713819,0.47193837,-0.015201841,0.2221246,0.30440405,0.039838947,0.09555919,0.100403585,0.6544019,0.54200226,0.062041618,0.42120463,0.44804183,0.05533634,-0.20718321,0.037361935,-0.01586721,0.5889052,0.3660356,-0.0074697053,-0.18759748,0.22389485,0.36720794,0.18314843,0.08414302,0.14373839,0.1511822,-0.022443883,0.11318438,0.15406887,0.77313966,0.115252666,0.19838247,0.13039805,0.1294834,0.33742648,0.31417736,0.43245366,0.3667898,-0.25164944,-0.055703636,0.019582843,0.46365547
mug_s164,0.1393647,0.20954028,0.4728747,0.4221543,-0.4045606,-0.25018454,0.23444882,0.10659292,-0.20101829,0.4600243,0.3820855,0.008983294,-0.29153377,0.6283451,-0.03412036,0.020160079,0.25423074,0.03421893,0.23531938,-0.23949613,-0.0026138742,-0.14500746,0.284879,0.26835275,0.7045779,-0.08985683,0.49464077,0.33007208,0.27199018,0.28198692,0.561906,0.32485244,0.0019366108,0.5024496,-0.29775295,0.2404097,-0.06256281,-0.13179275,0.45094964,0.4998141,-0.011478949,0.20020486,0.051719572,0.47391886,0.23360859,-0.17433089,0.037744746,0.32648596,0.52043283,0.13724451,0.52453727,0.35680255,0.18292162,-0.16522627,-0.32187015,-0.3601607,-0.059878133,-0.12006279,0.048072167,-0.008517513,0.2777746,0.10226697,0.44075388,-0.12634175,0.0162361,0.45174253,0.22800297,0.51433975,0.32567415,0.452631,0.6136443,-0.17667994,0.93140846,0.16559757,-0.034695406,0.5719892,0.18010283,0.11303131,0.06928858,0.31955966,0.13221964,0.44502345,0.29812047,-0.06731593,0.22729707,-0.3802951,-0.2858111,0.31590375,0.21020351,-0.30940372,0.64025515,0.6290433,-0.32662398,-0.06105233,0.16067584,0.056643654,-0.09042968,0.026294094,0.69631094,-0.046035845,0.20789559,-0.032693744,0.6030959,0.38328114,0.26387525,0.27888697,-0.034190983,0.43291193,0.05861803,-0.13879561,-0.12889436,0.14028895,0.18038909,0.2225924,-0.2376286,0.08590876,0.8671356,-0.29431516,-0.11678775,0.55134064,0.55908483,0.5904855,0.4728999,-0.08262399,0.21605283,-0.20940614,0.19475162,0.73510695
mug_s165,-0.34622726,0.0660589,0.5897259,0.46324676,-0.1316988,0.31470332,0.5340989,0.61376613,-0.13368031,0.4546881,0.69978994,-0.5205987,-0.010224711,0.22431076,-0.340254,0.14219351,0.22712375,-0.15878905,0.4285915,-0.69512683,0.32399827,-0.013000507,0.56255335,0.62407553,0.5905888,-0.48887485,-0.23847884,0.6550658,0.65543234,0.77769196,0.014844695,0.06805258,0.32964712,0.33341822,0.4840408,0.46441245,0.19685818,0.08480129,0.024957374,0.21928564,-0.17569742,0.4922553,0.084978715,0.2818948,0.35603884,0.2410306,0.2632849,0.26822162,0.29499364,-0.22478536,0.4757223,0.5745385,0.026881028,-0.4338138,0.31528407,-0.4783397,-0.13968086,0.49629417,0.09414419,-0.11038365,0.5406135,0.46997535,0.2765699,0.1349164,0.13682817,1.0175855,0.22613943,0.3726527,0.2453219,0.6058411,0.61358565,0.09595806,0.4177274,0.69438404,-0.11719294,0.39248756,0.20958689,-0.12735634,-0.26103926,0.14079645,0.4620017,1.2501891,0.71205914,-0.43225783,0.7435415,-0.4563545,-0.5574753,0.38791308,0.414062,-0.4419346,0.9780212,0.58825713,-0.22161566,-0.16758808,0.46603945,0.27646604,0.17072192,0.31487936,1.0007516,0.28811672,0.4871158,0.04440489,-0.12415157,0.68080235,-0.16910587,-0.11584864,0.03864103,0.6890696,-0.027505161,0.102767915,0.06357001,-0.50820994,0.079597786,0.45045787,0.00989645,-0.26453346,1.0589873,0.12656249,-0.08754982,0.6235192,0.2098655,0.7125807,0.45639,0.25140637,0.14988978,-0.19859825,0.390405,-0.029329255
mug_s166,0.17314158,-0.07786211,0.779188,0.3101554,-0.4961775,0.09259645,0.43605855,-0.050072495,-0.08548844,0.8336864,1.23232,-0.060339063,0.80374926,0.53816307,0.5397693,0.61348057,0.030796899,0.029340811,1.0176411,0.23823589,0.20709643,-0.36462444,0.09877579,1.6226639,1.5004648,0.81838614,0.8001177,0.52680737,0.8419817,1.128613,0.8013432,0.68881965,0.2570415,0.9660169,0.36818618,-0.039263066,0.15211445,-0.614009,1.530737,1.1245146,0.20595308,0.30690995,-0.111652076,1.3660315,0.27853826,0.06462915,0.80515236,0.33696014,-0.15432036,0.68154633,1.4780698,1.1295601,-0.14760043,0.4081333,0.56057596,0.7977051,0.61767083,0.6410746,0.30634406,0.56701404,0.5128372,-0.094707996,0.19389161,0.40887025,-0.3703219,1.7949841,0.67780495,1.4478977,0.5560133,1.8042095,1.0463846,-0.25210777,0.6869005,0.77165484,0.090815164,0.61860305,-0.018044125,0.9353439,1.3480797,0.091954336,0.9852152,0.84833634,0.7141174,0.24013421,0.25622678,0.41817042,0.19777244,-0.29639366,0.26967895,0.82622766,0.9720877,0.7514419,0.62280864,-0.10790306,0.13682118,0.13467515,-0.058621075,-0.44525164,0.84151775,0.42292216,-0.02070363,-0.24252881,0.5587704,0.6542305,1.1370441,0.37675205,0.44830227,0.21977377,0.70223415,0.33699602,0.6841618,-0.06526158,-0.24874891,0.89153993,0.78928816,-0.07473881,1.1944871,0.41346163,0.4441078,-0.2488471,0.3065433,0.37793323,0.7012355,0.34257475,0.022509452,0.16083173,0.36036798,0.97942936
mug_s167,0.09846577,-0.26931563,0.87309694,-0.19113673,-0.043406677,0.111855194,0.18761598,-0.29759935,0.17801012,-0.5535919,0.24488737,0.015747063,0.3635823,0.28334194,-0.11233506,0.01659073,0.22983758,-0.10579638,0.33403456,1.0889653,0.7398215,0.5972435,0.6592686,0.3561715,-0.34734812,-0.12196042,0.40391755,0.3221445,0.020773068,0.55922544,-0.109625004,0.69382864,-0.17513101,-0.15936905,0.20473772,0.20285784,-0.21637997,0.61810774,0.34396294,0.16731739,0.19714355,0.6612663,1.1982876,0.0807225,-0.11770382,0.44602072,-0.53287226,0.15927984,0.5791202,-0.006803043,-0.6803204,-0.42455974,0.842844,0.12839979,-0.3637733,0.4828843,0.5641488,0.73702383,0.08288242,-0.04830744,0.8865992,0.62288415,-0.07181932,0.25751692,0.8863685,-0.14590769,0.11198579,0.21541336,0.1077334,-0.30894616,0.47581053,0.75572604,1.2585547,-0.07998617,0.82828057,0.5780008,0.13800372,-0.33510575,0.5419898,0.28961658,-0.11642718,0.081683956,0.4826567,0.027911156,0.41422352,0.07030178,0.16882236,0.08797739,-0.011689009,0.30562106,0.32680848,0.10440495,-0.41953784,0.85453975,0.14476992,0.096975334,0.37499276,0.6151433,0.82748306,-0.21898115,0.33927393,0.14353658,0.06296186,0.06898971,-0.5167694,0.36852357,1.0287348,0.46932596,0.1925518,0.6777123,-0.37025037,-0.33890247,0.11423148,0.9434937,0.22095661,0.836195,0.5355372,0.043634582,-0.19284272,0.27372366,-0.001908429,0.09026458,-0.1145768,0.47867724,0.65538037,0.23258632,-0.06991018,0.105521545
mug_s168,-0.19521616,0.06839677,0.5391439,0.96325284,-0.21851785,0.063964486,0.23904812,0.25859943,0.05140289,0.76140106,1.1300002,0.3378393,0.5757107,0.7707416,0.39783478,0.38360274,0.027550766,-0.11334237,0.9390457,-0.011621658,-0.0458878,0.10712571,0.43251553,0.99264216,1.0882436,0.108937375,0.77859,0.99435675,-0.2691106,1.336376,0.8519184,1.0160025,0.57379675,0.7213929,0.28079513,0.05664565,0.022364177,0.06273929,0.64923877,0.83694035,-0.27852058,-0.27863446,0.116677344,0.94644195,0.8051276,0.06840177,0.8343553,0.18029723,1.0119514,-0.050375693,1.3329333,0.8586527,-0.6001197,0.41522375,0.10363825,0.32193732,-0.08549869,0.29800698,0.19152407,0.04991777,0.33391827,0.021228302,0.4537772,0.12182829,-0.19928616,0.90955937,0.65887195,1.1489588,0.17611243,1.0191233,0.3156188,-0.041977614,0.7514088,-0.37350065,0.13971666,0.17798361,0.2668585,0.2646977,0.17839003,-0.2069769,0.6708786,0.16166288,0.61087275,-0.22723337,0.6541699,-0.2233387,-0.23486088,-0.24851549,0.57761854,0.41725987,0.38031086,0.8064775,0.015005738,-0.42264843,0.16799931,0.06928766,0.3226826,-0.38320145,0.50816995,-0.36886454,0.0088754,0.2468969,0.31213096,1.0339636,0.2572398,0.49774694,-0.05969188,-0.20022158,0.33353138,-0.24556656,-0.17188163,0.22227538,0.2960069,0.3681283,0.0020883717,-0.23771769,0.88643354,-0.009356666,0.050376512,-0.36768854,0.3245046,0.47220385,0.76720136,0.08662221,0.4762682,0.01040956,0.5687535,1.1085393
mug_s169,0.24668486,-0.17929399,0.23093005,0.3889672,-0.4352523,0.64752483,0.7806404,0.57479894,1.2413591,0.089829534,0.29205105,0.18278188,0.9605769,-0.340055,0.85965455,0.7794442,0.221529,0.58088505,0.1106473,0.4089556,0.83282804,0.42998692,0.71923953,1.1243865,0.82786155,0.22109653,0.053735044,0.45161134,0.4185943,1.4321775,-0.29026157,0.42687947,0.82506853,-0.24061662,0.7773857,0.90082484,0.6147037,-0.40995878,0.9011172,0.08035564,0.6544234,0.2293778,0.09833154,0.5956948,1.0541577,-0.037182584,0.58717334,-0.27598238,0.12907073,0.6512376,0.684771,0.59844685,-0.43427676,1.2931712,0.9496174,1.740741,0.66859126,0.71493983,-0.017211389,0.4565659,1.1188911,0.7748058,0.12543091,1.2226822,0.36022094,0.6591811,0.07593025,0.44872147,0.21434431,0.8269076,-0.25265104,0.45633298,-0.16699381,0.8909673,0.06114445,0.6815825,1.0893294,0.87625796,1.2531946,-0.374641,1.5831707,0.4798906,0.395556,-0.04232523,0.7232872,0.4256703,-0.3183074,-0.20828848,0.36540908,1.530284,0.52204674,-0.1918261,0.7968865,0.10675684,1.1761521,-0.0840498,0.7853138,-0.12497702,0.05061815,0.07428894,-0.082076244,0.46910763,-0.13407005,-0.09726584,0.3110132,0.39722985,0.960512,-0.19060896,0.9957005,0.7901633,0.42496765,0.41732907,0.1523178,0.65586245,1.362895,0.26317206,0.42665154,0.5705879,0.79597306,-0.24825177,-0.043400377,0.13678256,0.52282387,-0.30646834,0.261608,1.104796,0.61704934,-0.35572788
