code,pose,category,intent,filepath,max_length,min_length,cluster,split
cylinder_bottle_s317,004831_use_s15317,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s317/004831_use_s15317.json,0.1866872,0.0765219,14,train
cylinder_bottle_s317,000351_use_s15317,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s317/000351_use_s15317.json,0.1866872,0.0765219,6,train
cylinder_bottle_s317,000656_liftup_s15317,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s317/000656_liftup_s15317.json,0.1866872,0.0765219,6,train
cylinder_bottle_s317,001309_liftup_s15317,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s317/001309_liftup_s15317.json,0.1866872,0.0765219,4,train
cylinder_bottle_s317,005247_liftup_s15317,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s317/005247_liftup_s15317.json,0.1866872,0.0765219,17,train
cylinder_bottle_s317,005666_handover_another_s15317,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s317/005666_handover_another_s15317.json,0.1866872,0.0765219,6,train
cylinder_bottle_s317,000193_handover_another_s15317,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s317/000193_handover_another_s15317.json,0.1866872,0.0765219,2,train
cylinder_bottle_s317,004448_handover_another_s15317,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s317/004448_handover_another_s15317.json,0.1866872,0.0765219,19,train
cylinder_bottle_s317,000991_hold_s15317,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s317/000991_hold_s15317.json,0.1866872,0.0765219,6,train
cylinder_bottle_s317,000513_hold_s15317,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s317/000513_hold_s15317.json,0.1866872,0.0765219,2,train
cup_s108,000020_handover_s11108,cup,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cup_s108/000020_handover_s11108.json,0.0923242,0.0845286,9,test
cup_s108,000020_handover_another_s11108,cup,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cup_s108/000020_handover_another_s11108.json,0.0923242,0.0845286,13,test
cup_s108,000081_handover_s11108,cup,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cup_s108/000081_handover_s11108.json,0.0923242,0.0845286,6,test
cup_s108,000006_use_s11108,cup,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cup_s108/000006_use_s11108.json,0.0923242,0.0845286,13,test
cylinder_bottle_s199,004354_handover_another_s15199,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s199/004354_handover_another_s15199.json,0.2464029999999999,0.0602170999999999,17,test
cylinder_bottle_s199,000161_handover_s15199,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s199/000161_handover_s15199.json,0.2464029999999999,0.0602170999999999,6,test
cylinder_bottle_s199,000161_handover_another_s15199,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s199/000161_handover_another_s15199.json,0.2464029999999999,0.0602170999999999,17,test
cylinder_bottle_s199,000621_liftup_s15199,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s199/000621_liftup_s15199.json,0.2464029999999999,0.0602170999999999,14,test
cylinder_bottle_s199,005149_liftup_s15199,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s199/005149_liftup_s15199.json,0.2464029999999999,0.0602170999999999,17,test
cylinder_bottle_s199,001276_liftup_s15199,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s199/001276_liftup_s15199.json,0.2464029999999999,0.0602170999999999,2,test
cylinder_bottle_s199,000787_use_s15199,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s199/000787_use_s15199.json,0.2464029999999999,0.0602170999999999,17,test
cylinder_bottle_s199,000317_use_s15199,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s199/000317_use_s15199.json,0.2464029999999999,0.0602170999999999,14,test
cylinder_bottle_s199,006365_use_s15199,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s199/006365_use_s15199.json,0.2464029999999999,0.0602170999999999,14,test
cylinder_bottle_s199,000956_hold_s15199,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s199/000956_hold_s15199.json,0.2464029999999999,0.0602170999999999,14,test
cylinder_bottle_s320,002602_handover_another_s15320,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s320/002602_handover_another_s15320.json,0.243662,0.0591453,1,train
cylinder_bottle_s320,002268_handover_s15320,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s320/002268_handover_s15320.json,0.243662,0.0591453,14,train
cylinder_bottle_s320,005250_liftup_s15320,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s320/005250_liftup_s15320.json,0.243662,0.0591453,17,train
cylinder_bottle_s320,002811_use_s15320,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s320/002811_use_s15320.json,0.243662,0.0591453,2,train
wineglass_8,000102_liftup_o14108,wineglass,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/wineglass_8/000102_liftup_o14108.json,0.1738501,0.0703691999999999,12,train
wineglass_8,000171_liftup_o14108,wineglass,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/wineglass_8/000171_liftup_o14108.json,0.1738501,0.0703691999999999,12,train
wineglass_8,000121_use_o14108,wineglass,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/wineglass_8/000121_use_o14108.json,0.1738501,0.0703691999999999,10,train
wineglass_8,000020_use_o14108,wineglass,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/wineglass_8/000020_use_o14108.json,0.1738501,0.0703691999999999,10,train
wineglass_8,000155_hold_o14108,wineglass,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/wineglass_8/000155_hold_o14108.json,0.1738501,0.0703691999999999,14,train
wineglass_8,000005_handover_another_o14108,wineglass,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/wineglass_8/000005_handover_another_o14108.json,0.1738501,0.0703691999999999,14,train
wineglass_8,000005_handover_o14108,wineglass,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/wineglass_8/000005_handover_o14108.json,0.1738501,0.0703691999999999,10,train
wineglass_8,000040_handover_o14108,wineglass,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/wineglass_8/000040_handover_o14108.json,0.1738501,0.0703691999999999,14,train
cylinder_bottle_s446,005348_liftup_s15446,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s446/005348_liftup_s15446.json,0.217346,0.0602968,17,train
cylinder_bottle_s446,006149_liftup_s15446,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s446/006149_liftup_s15446.json,0.217346,0.0602968,4,train
cylinder_bottle_s446,001351_liftup_s15446,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s446/001351_liftup_s15446.json,0.217346,0.0602968,2,train
cylinder_bottle_s446,004544_handover_another_s15446,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s446/004544_handover_another_s15446.json,0.217346,0.0602968,0,train
cylinder_bottle_s446,000393_use_s15446,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s446/000393_use_s15446.json,0.217346,0.0602968,6,train
cylinder_bottle_s446,000865_use_s15446,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s446/000865_use_s15446.json,0.217346,0.0602968,6,train
cylinder_bottle_s446,001033_hold_s15446,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s446/001033_hold_s15446.json,0.217346,0.0602968,6,train
bottle_s102,000185_handover_another_s16102,bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s102/000185_handover_another_s16102.json,0.212237,0.0863282,15,train
bottle_s102,000185_handover_s16102,bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s102/000185_handover_s16102.json,0.212237,0.0863282,8,train
bottle_s102,001742_handover_another_s16102,bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s102/001742_handover_another_s16102.json,0.212237,0.0863282,17,train
bottle_s102,001222_liftup_s16102,bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s102/001222_liftup_s16102.json,0.212237,0.0863282,15,train
bottle_s102,001954_liftup_s16102,bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s102/001954_liftup_s16102.json,0.212237,0.0863282,15,train
bottle_s102,000094_liftup_s16102,bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s102/000094_liftup_s16102.json,0.212237,0.0863282,15,train
bottle_s102,000277_hold_s16102,bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s102/000277_hold_s16102.json,0.212237,0.0863282,2,train
bottle_s102,001398_hold_s16102,bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s102/001398_hold_s16102.json,0.212237,0.0863282,5,train
bottle_s102,000880_hold_s16102,bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s102/000880_hold_s16102.json,0.212237,0.0863282,15,train
bottle_s102,000002_use_s16102,bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s102/000002_use_s16102.json,0.212237,0.0863282,5,train
bottle_s102,000846_use_s16102,bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s102/000846_use_s16102.json,0.212237,0.0863282,14,train
bottle_s102,001656_use_s16102,bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s102/001656_use_s16102.json,0.212237,0.0863282,5,train
screwdriver_6,000031_handover_o21106,screwdriver,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/screwdriver_6/000031_handover_o21106.json,0.1986669999999999,0.0312281999999999,10,test
screwdriver_6,000045_handover_another_o21106,screwdriver,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/screwdriver_6/000045_handover_another_o21106.json,0.1986669999999999,0.0312281999999999,10,test
screwdriver_6,000023_use_o21106,screwdriver,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/screwdriver_6/000023_use_o21106.json,0.1986669999999999,0.0312281999999999,10,test
bottle_s135,001296_handover_s16135,bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s135/001296_handover_s16135.json,0.218882,0.0373282999999999,17,train
bottle_s135,001512_handover_another_s16135,bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s135/001512_handover_another_s16135.json,0.218882,0.0373282999999999,8,train
bottle_s135,001296_handover_another_s16135,bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s135/001296_handover_another_s16135.json,0.218882,0.0373282999999999,6,train
bottle_s135,002366_use_s16135,bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s135/002366_use_s16135.json,0.218882,0.0373282999999999,14,train
bottle_s135,001683_use_s16135,bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s135/001683_use_s16135.json,0.218882,0.0373282999999999,6,train
bottle_s135,001083_use_s16135,bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s135/001083_use_s16135.json,0.218882,0.0373282999999999,14,train
bottle_s135,000984_liftup_s16135,bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s135/000984_liftup_s16135.json,0.218882,0.0373282999999999,2,train
bottle_s135,001641_liftup_s16135,bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s135/001641_liftup_s16135.json,0.218882,0.0373282999999999,8,train
bottle_s135,000125_liftup_s16135,bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s135/000125_liftup_s16135.json,0.218882,0.0373282999999999,14,train
bottle_s135,000790_hold_s16135,bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s135/000790_hold_s16135.json,0.218882,0.0373282999999999,14,train
bottle_s135,000908_hold_s16135,bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s135/000908_hold_s16135.json,0.218882,0.0373282999999999,14,train
bottle_s135,002069_hold_s16135,bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s135/002069_hold_s16135.json,0.218882,0.0373282999999999,14,train
cylinder_bottle_s358,000670_liftup_s15358,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s358/000670_liftup_s15358.json,0.219609,0.0593934,14,test
cylinder_bottle_s358,001323_liftup_s15358,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s358/001323_liftup_s15358.json,0.219609,0.0593934,2,test
cylinder_bottle_s358,005281_liftup_s15358,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s358/005281_liftup_s15358.json,0.219609,0.0593934,17,test
cylinder_bottle_s358,000207_handover_another_s15358,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s358/000207_handover_another_s15358.json,0.219609,0.0593934,17,test
cylinder_bottle_s358,003893_handover_s15358,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s358/003893_handover_s15358.json,0.219609,0.0593934,14,test
cylinder_bottle_s358,003893_handover_another_s15358,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s358/003893_handover_another_s15358.json,0.219609,0.0593934,1,test
cylinder_bottle_s358,004865_use_s15358,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s358/004865_use_s15358.json,0.219609,0.0593934,14,test
cylinder_bottle_s358,006497_use_s15358,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s358/006497_use_s15358.json,0.219609,0.0593934,7,test
cylinder_bottle_s358,001005_hold_s15358,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s358/001005_hold_s15358.json,0.219609,0.0593934,14,test
marker_gluestick12,000399_handover_another_a29110,pen,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/marker_gluestick12/000399_handover_another_a29110.json,0.104657,0.0320309,12,test
marker_gluestick12,000202_liftup_a29110,pen,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/marker_gluestick12/000202_liftup_a29110.json,0.104657,0.0320309,12,test
marker_gluestick12,000140_use_a29110,pen,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/marker_gluestick12/000140_use_a29110.json,0.104657,0.0320309,12,test
bowl_s140,000607_handover_another_s12140,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s140/000607_handover_another_s12140.json,0.1666115,0.0677838,19,train
bowl_s140,000103_handover_another_s12140,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s140/000103_handover_another_s12140.json,0.1666115,0.0677838,0,train
bowl_s140,000103_handover_s12140,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s140/000103_handover_s12140.json,0.1666115,0.0677838,19,train
bowl_s140,000395_hold_s12140,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s140/000395_hold_s12140.json,0.1666115,0.0677838,3,train
bowl_s140,000821_hold_s12140,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s140/000821_hold_s12140.json,0.1666115,0.0677838,3,train
bowl_s140,000680_liftup_s12140,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s140/000680_liftup_s12140.json,0.1666115,0.0677838,3,train
bowl_s140,000898_liftup_s12140,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s140/000898_liftup_s12140.json,0.1666115,0.0677838,3,train
bowl_s140,000179_liftup_s12140,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s140/000179_liftup_s12140.json,0.1666115,0.0677838,3,train
bowl_s140,000747_use_s12140,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s140/000747_use_s12140.json,0.1666115,0.0677838,3,train
bowl_s140,000319_use_s12140,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s140/000319_use_s12140.json,0.1666115,0.0677838,3,train
bowl_s140,000538_use_s12140,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s140/000538_use_s12140.json,0.1666115,0.0677838,3,train
gamecontroller_maya10,000025_handover_another_o43109,gamecontroller,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/gamecontroller_maya10/000025_handover_another_o43109.json,0.1528567,0.0468008,0,train
gamecontroller_maya10,000098_hold_o43109,gamecontroller,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/gamecontroller_maya10/000098_hold_o43109.json,0.1528567,0.0468008,10,train
gamecontroller_maya10,000055_use_o43109,gamecontroller,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/gamecontroller_maya10/000055_use_o43109.json,0.1528567,0.0468008,0,train
cylinder_bottle_s551,005010_use_s15551,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s551/005010_use_s15551.json,0.1993874,0.1161668,15,train
cylinder_bottle_s551,000261_handover_s15551,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s551/000261_handover_s15551.json,0.1993874,0.1161668,5,train
cylinder_bottle_s551,004236_handover_another_s15551,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s551/004236_handover_another_s15551.json,0.1993874,0.1161668,15,train
cylinder_bottle_s551,003984_handover_another_s15551,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s551/003984_handover_another_s15551.json,0.1993874,0.1161668,1,train
cylinder_bottle_s551,005428_liftup_s15551,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s551/005428_liftup_s15551.json,0.1993874,0.1161668,15,train
cylinder_bottle_s551,001376_liftup_s15551,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s551/001376_liftup_s15551.json,0.1993874,0.1161668,15,train
cylinder_bottle_s551,001062_hold_s15551,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s551/001062_hold_s15551.json,0.1993874,0.1161668,5,train
cylinder_bottle_s608,002694_handover_s15608,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s608/002694_handover_s15608.json,0.1807536,0.0796323,14,train
cylinder_bottle_s608,002339_handover_s15608,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s608/002339_handover_s15608.json,0.1807536,0.0796323,14,train
cylinder_bottle_s608,007883_handover_s15608,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s608/007883_handover_s15608.json,0.1807536,0.0796323,6,train
cylinder_bottle_s608,006988_hold_s15608,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s608/006988_hold_s15608.json,0.1807536,0.0796323,6,train
cylinder_bottle_s608,001773_liftup_s15608,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s608/001773_liftup_s15608.json,0.1807536,0.0796323,14,train
cylinder_bottle_s608,003223_liftup_s15608,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s608/003223_liftup_s15608.json,0.1807536,0.0796323,14,train
cylinder_bottle_s608,007766_liftup_s15608,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s608/007766_liftup_s15608.json,0.1807536,0.0796323,6,train
cylinder_bottle_s608,007224_use_s15608,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s608/007224_use_s15608.json,0.1807536,0.0796323,17,train
cylinder_bottle_s608,002953_use_s15608,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s608/002953_use_s15608.json,0.1807536,0.0796323,14,train
cylinder_bottle_s493,001724_liftup_s15493,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s493/001724_liftup_s15493.json,0.210804,0.1572556,15,test
cylinder_bottle_s493,006605_use_s15493,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s493/006605_use_s15493.json,0.210804,0.1572556,15,test
knife_s348,002888_handover_s20348,knife,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s348/002888_handover_s20348.json,0.2193669999999999,0.01459582,10,train
knife_s348,002228_handover_another_s20348,knife,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s348/002228_handover_another_s20348.json,0.2193669999999999,0.01459582,7,train
knife_s348,002888_handover_another_s20348,knife,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s348/002888_handover_another_s20348.json,0.2193669999999999,0.01459582,10,train
knife_s348,000227_use_s20348,knife,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s348/000227_use_s20348.json,0.2193669999999999,0.01459582,7,train
knife_s348,000686_use_s20348,knife,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s348/000686_use_s20348.json,0.2193669999999999,0.01459582,7,train
knife_s348,001389_use_s20348,knife,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s348/001389_use_s20348.json,0.2193669999999999,0.01459582,7,train
mug_s205,010942_liftup_s10205,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s205/010942_liftup_s10205.json,0.1177713,0.085397,18,test
mug_s205,022650_liftup_s10205,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s205/022650_liftup_s10205.json,0.1177713,0.085397,9,test
mug_s205,008555_liftup_s10205,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s205/008555_liftup_s10205.json,0.1177713,0.085397,4,test
mug_s205,027420_use_s10205,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s205/027420_use_s10205.json,0.1177713,0.085397,19,test
mug_s205,011813_use_s10205,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s205/011813_use_s10205.json,0.1177713,0.085397,10,test
mug_s205,007425_use_s10205,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s205/007425_use_s10205.json,0.1177713,0.085397,18,test
mug_s205,009050_hold_s10205,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s205/009050_hold_s10205.json,0.1177713,0.085397,13,test
mug_s205,017833_hold_s10205,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s205/017833_hold_s10205.json,0.1177713,0.085397,8,test
mug_s205,007530_hold_s10205,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s205/007530_hold_s10205.json,0.1177713,0.085397,9,test
mug_s205,015336_handover_s10205,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s205/015336_handover_s10205.json,0.1177713,0.085397,16,test
mug_s205,007738_handover_another_s10205,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s205/007738_handover_another_s10205.json,0.1177713,0.085397,4,test
mug_s205,010219_handover_s10205,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s205/010219_handover_s10205.json,0.1177713,0.085397,13,test
cylinder_bottle_s529,005816_handover_another_s15529,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s529/005816_handover_another_s15529.json,0.169267,0.1046814,5,train
cylinder_bottle_s529,003974_handover_another_s15529,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s529/003974_handover_another_s15529.json,0.169267,0.1046814,1,train
cylinder_bottle_s529,004598_handover_s15529,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s529/004598_handover_s15529.json,0.169267,0.1046814,5,train
cylinder_bottle_s529,003459_hold_s15529,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s529/003459_hold_s15529.json,0.169267,0.1046814,15,train
cylinder_bottle_s529,004997_use_s15529,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s529/004997_use_s15529.json,0.169267,0.1046814,17,train
cylinder_bottle_s529,003725_use_s15529,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s529/003725_use_s15529.json,0.169267,0.1046814,17,train
cylinder_bottle_s529,005414_liftup_s15529,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s529/005414_liftup_s15529.json,0.169267,0.1046814,15,train
cylinder_bottle_s529,001741_liftup_s15529,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s529/001741_liftup_s15529.json,0.169267,0.1046814,17,train
eyeglasses_maya_18,000188_use_o40217,eyeglasses,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/eyeglasses_maya_18/000188_use_o40217.json,0.160905,0.0559337,7,test
eyeglasses_maya_18,000334_hold_o40217,eyeglasses,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/eyeglasses_maya_18/000334_hold_o40217.json,0.160905,0.0559337,0,test
mug_s136,012210_hold_s10136,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s136/012210_hold_s10136.json,0.1294662999999999,0.0853845,9,train
mug_s136,026659_hold_s10136,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s136/026659_hold_s10136.json,0.1294662999999999,0.0853845,8,train
mug_s136,005046_hold_s10136,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s136/005046_hold_s10136.json,0.1294662999999999,0.0853845,16,train
mug_s136,026086_liftup_s10136,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s136/026086_liftup_s10136.json,0.1294662999999999,0.0853845,16,train
mug_s136,022443_liftup_s10136,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s136/022443_liftup_s10136.json,0.1294662999999999,0.0853845,9,train
mug_s136,003643_liftup_s10136,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s136/003643_liftup_s10136.json,0.1294662999999999,0.0853845,0,train
